"name","pos","season","analyst_-1","analyst_4","analyst_5","analyst_7","analyst_9","trim_name"
"Austin Ekeler","RB",2017,0,0,0,0,0,"AUSTINEKELER"
"Austin Hooper","TE",2016,84.3,92.41,0,14.6,83.88,"AUSTINHOOPER"
"Austin Hooper","TE",2017,84.3,92.34,50.7,84.6,83.34,"AUSTINHOOPER"
"Austin Seferian-Jenkins","TE",2015,57.9,0,0,76.2,0,"AUSTINSEFERIANJENKINS"
"Austin Seferian-Jenkins","TE",2016,57.9,71.64,0,0,58.06,"AUSTINSEFERIANJENKINS"
"Austin Seferian-Jenkins","TE",2017,51.4,68.88,29.1,50.5,54.52,"AUSTINSEFERIANJENKINS"
"B.J. Daniels","WR",2015,0,0,0,0,0,"BJDANIELS"
"B.J. Daniels","WR",2016,0,0,0,0,0,"BJDANIELS"
"Bear Pascoe","TE",2016,0,0,0,0,0,"BEARPASCOE"
"Bears","DST",2015,0,0,0,0,0,"BEARS"
"Bears","DST",2016,0,0,0,0,0,"BEARS"
"Bears","DST",2017,0,0,0,0,0,"BEARS"
"Beau Sandland","TE",2016,0,0,0,0,0,"BEAUSANDLAND"
"Beau Sandland","TE",2017,0,0,0,0,0,"BEAUSANDLAND"
"Ben Braunecker","TE",2016,4,5.02,0,0,5.63,"BENBRAUNECKER"
"Ben Braunecker","TE",2017,3.9,0,0,0,0,"BENBRAUNECKER"
"Ben Edwards","WR",2015,0,0,0,0,0,"BENEDWARDS"
"Ben Koyack","TE",2015,8.7,7.19,0,0,12.16,"BENKOYACK"
"Ben Koyack","TE",2016,8.7,7.19,0,0,12.16,"BENKOYACK"
"Ben Koyack","TE",2017,8.7,23.84,9.1,43.6,24.03,"BENKOYACK"
"Ben Malena","RB",2015,0,0,0,0,0,"BENMALENA"
"Ben Roethlisberger","QB",2015,319.78,314.46,0,333.66,320.758,"BENROETHLISBERGER"
"Ben Roethlisberger","QB",2016,319.78,314.46,0,340.92,321.072,"BENROETHLISBERGER"
"Ben Roethlisberger","QB",2017,320.06,312.896,274.96,316.8,321.444,"BENROETHLISBERGER"
"Bengals","DST",2015,0,0,0,0,0,"BENGALS"
"Bengals","DST",2016,0,0,0,0,0,"BENGALS"
"Bengals","DST",2017,0,0,0,0,0,"BENGALS"
"Benjamin Watson","TE",2015,68.7,0,0,44.3,0,"BENJAMINWATSON"
"Benjamin Watson","TE",2016,68.7,34.5,0,0,48.21,"BENJAMINWATSON"
"Benjamin Watson","TE",2017,72,34.6,52.1,43.5,47.02,"BENJAMINWATSON"
"Bennie Fowler","WR",2015,8.7,10.83,0,0,19.37,"BENNIEFOWLER"
"Bennie Fowler","WR",2016,8.7,10.83,0,46.3,19.37,"BENNIEFOWLER"
"Bennie Fowler","WR",2017,8.7,45.41,58.8,34.8,28.73,"BENNIEFOWLER"
"Benny Cunningham","RB",2015,6.1,0,0,61.7,0,"BENNYCUNNINGHAM"
"Benny Cunningham","RB",2016,6.1,0,0,80.1,0,"BENNYCUNNINGHAM"
"Benny Cunningham","RB",2017,6,19.86,23.3,34.1,20.76,"BENNYCUNNINGHAM"
"Bernard Pierce","RB",2015,0,0,0,0,0,"BERNARDPIERCE"
"Bernard Pierce","RB",2016,0,0,0,0,0,"BERNARDPIERCE"
"Bernard Pierce","RB",2017,0,0,0,0,0,"BERNARDPIERCE"
"Bilal Powell","RB",2015,136.1,137.76,0,61.1,142.14,"BILALPOWELL"
"Bilal Powell","RB",2016,136.1,137.76,0,97.2,142.14,"BILALPOWELL"
"Bilal Powell","RB",2017,138,135.28,136.4,159.1,144.42,"BILALPOWELL"
"Bills","DST",2015,0,0,0,0,0,"BILLS"
"Bills","DST",2016,0,0,0,0,0,"BILLS"
"Bills","DST",2017,0,0,0,0,0,"BILLS"
"Bishop Sankey","RB",2015,0,0,0,85.2,0,"BISHOPSANKEY"
"Bishop Sankey","RB",2016,0,0,0,0,0,"BISHOPSANKEY"
"Bishop Sankey","RB",2017,0,0,0,0,0,"BISHOPSANKEY"
"Blaine Gabbert","QB",2015,2.16,0,0,8.96,0,"BLAINEGABBERT"
"Blaine Gabbert","QB",2016,2.16,0,0,240.44,0,"BLAINEGABBERT"
"Blaine Gabbert","QB",2017,2.2,0,0,0,2.2,"BLAINEGABBERT"
"Blair Walsh","K",2015,0,0,0,0,0,"BLAIRWALSH"
"Blair Walsh","K",2016,0,0,0,0,0,"BLAIRWALSH"
"Blair Walsh","K",2017,0,0,0,0,0,"BLAIRWALSH"
"Blake Annen","TE",2015,0,0,0,0,0,"BLAKEANNEN"
"Blake Annen","TE",2016,0,0,0,0,0,"BLAKEANNEN"
"Blake Bell","TE",2015,5.3,0,0,0,4.7,"BLAKEBELL"
"Blake Bell","TE",2016,5.3,0,0,11.4,4.7,"BLAKEBELL"
"Blake Bell","TE",2017,6.4,5.63,7.9,0,0,"BLAKEBELL"
"Blake Bortles","QB",2015,277.36,206.094,0,247.54,234.268,"BLAKEBORTLES"
"Blake Bortles","QB",2016,277.36,206.094,0,349.78,235.76,"BLAKEBORTLES"
"Blake Bortles","QB",2017,263.68,222.614,227.58,204.8,254.78,"BLAKEBORTLES"
"Bobby Rainey","RB",2017,0,0,0,0,0,"BOBBYRAINEY"
"Brad Kaaya","QB",2017,0,0,0,0,0,"BRADKAAYA"
"Brad Sorensen","QB",2016,0,0,0,0,0,"BRADSORENSEN"
"Bradley Marquez","WR",2016,2.1,0,0,0,0,"BRADLEYMARQUEZ"
"Bradley Marquez","WR",2017,0,0,60.8,0,0,"BRADLEYMARQUEZ"
"Bralon Addison","RB",2016,0,0,0,0,0,"BRALONADDISON"
"Bralon Addison","RB",2017,0,0,0,0,0,"BRALONADDISON"
"Bralon Addison","WR",2016,0,0,0,0,0,"BRALONADDISON"
"Branden Oliver","RB",2015,48,0,0,42.9,0,"BRANDENOLIVER"
"Branden Oliver","RB",2016,48,0,0,0,0,"BRANDENOLIVER"
"Branden Oliver","RB",2017,47.9,77.87,35.6,40.9,44.08,"BRANDENOLIVER"
"Brandin Cooks","WR",2015,140.1,0,0,142.1,0,"BRANDINCOOKS"
"Brandin Cooks","WR",2016,140.1,0,0,162.1,0,"BRANDINCOOKS"
"Brandin Cooks","WR",2017,141.8,150.73,137,155,155.96,"BRANDINCOOKS"
"Brandon Allen","QB",2016,0,16.04,0,0,16.04,"BRANDONALLEN"
"Brandon Allen","QB",2017,0,0,0,0,0,"BRANDONALLEN"
"Brandon Bolden","RB",2015,4.6,0,0,34.8,4.2,"BRANDONBOLDEN"
"Brandon Bolden","RB",2016,4.6,0,0,23.4,4.2,"BRANDONBOLDEN"
"Brandon Bolden","RB",2017,0,0,0,0,0,"BRANDONBOLDEN"
"Brandon Bostick","TE",2015,2.6,0,0,0,0,"BRANDONBOSTICK"
"Brandon Bostick","TE",2016,2.6,0,0,9.1,0,"BRANDONBOSTICK"
"Brandon Bostick","TE",2017,2.6,0,0,0,0,"BRANDONBOSTICK"
"Brandon Burks","RB",2017,0,0,0,0,0,"BRANDONBURKS"
"Brandon Coleman","WR",2015,64.9,39.7,0,78.3,44.79,"BRANDONCOLEMAN"
"Brandon Coleman","WR",2016,64.9,39.7,0,33.1,44.79,"BRANDONCOLEMAN"
"Brandon Coleman","WR",2017,67.5,50.58,65.3,40.9,48.42,"BRANDONCOLEMAN"
"Brandon Doughty","QB",2016,0,0,0,0,0,"BRANDONDOUGHTY"
"Brandon Doughty","QB",2017,0,0,0,0,0,"BRANDONDOUGHTY"
"Brandon Gibson","WR",2015,0,0,0,0,0,"BRANDONGIBSON"
"Brandon Gibson","WR",2016,0,0,0,0,0,"BRANDONGIBSON"
"Brandon LaFell","WR",2015,85.9,0,0,71.2,0,"BRANDONLAFELL"
"Brandon LaFell","WR",2016,85.9,52.42,0,54.2,65.76,"BRANDONLAFELL"
"Brandon LaFell","WR",2017,86.6,54.62,105.9,63.4,68.82,"BRANDONLAFELL"
"Brandon Marshall","WR",2015,118.4,0,0,127.7,0,"BRANDONMARSHALL"
"Brandon Marshall","WR",2016,118.4,0,0,171.7,0,"BRANDONMARSHALL"
"Brandon Marshall","WR",2017,118.3,126.39,103.7,111.5,117.29,"BRANDONMARSHALL"
"Brandon McManus","K",2015,0,0,0,0,0,"BRANDONMCMANUS"
"Brandon McManus","K",2016,0,0,0,0,0,"BRANDONMCMANUS"
"Brandon McManus","K",2017,0,0,0,0,0,"BRANDONMCMANUS"
"Brandon Myers","TE",2015,0,0,0,23.4,0,"BRANDONMYERS"
"Brandon Myers","TE",2016,0,0,0,4.6,0,"BRANDONMYERS"
"Brandon Myers","TE",2017,0,0,0,0,0,"BRANDONMYERS"
"Brandon Pettigrew","TE",2015,0,0,0,24.6,0,"BRANDONPETTIGREW"
"Brandon Radcliff","RB",2017,0,0,0,0,0,"BRANDONRADCLIFF"
"Brandon Tate","WR",2015,7.8,0,0,11.4,0,"BRANDONTATE"
"Brandon Tate","WR",2016,7.8,4.98,0,0,9.25,"BRANDONTATE"
"Brandon Tate","WR",2017,7.8,15.17,9.6,0,12.06,"BRANDONTATE"
"Brandon Weeden","QB",2015,0,0,0,0,16.044,"BRANDONWEEDEN"
"Brandon Weeden","QB",2016,0,0,0,13.44,16.044,"BRANDONWEEDEN"
"Brandon Weeden","QB",2017,0,0,4.24,0,0,"BRANDONWEEDEN"
"Brandon Williams","TE",2015,2.3,0,0,0,0,"BRANDONWILLIAMS"
"Brandon Williams","TE",2016,2.3,0,0,0,0,"BRANDONWILLIAMS"
"Brandon Williams","TE",2017,2.3,0,1.9,0,0,"BRANDONWILLIAMS"
"Braxton Miller","WR",2016,36.6,71.15,0,40.4,46.77,"BRAXTONMILLER"
"Braxton Miller","WR",2017,36.7,71.46,22,49.5,45.39,"BRAXTONMILLER"
"Brent Celek","TE",2015,10,12.43,0,56.5,12.32,"BRENTCELEK"
"Brent Celek","TE",2016,10,12.43,0,40.5,12.32,"BRENTCELEK"
"Brent Celek","TE",2017,10,12.43,23.1,11.1,12.38,"BRENTCELEK"
"Brenton Bersin","WR",2015,6.8,2.67,0,0,7.88,"BRENTONBERSIN"
"Brenton Bersin","WR",2016,6.8,2.67,0,2.6,7.88,"BRENTONBERSIN"
"Brenton Bersin","WR",2017,6.8,0,10.4,0,3.2,"BRENTONBERSIN"
"Breshad Perriman","WR",2015,90.2,87.49,0,81.7,85.24,"BRESHADPERRIMAN"
"Breshad Perriman","WR",2016,90.2,87.49,0,45.9,85.24,"BRESHADPERRIMAN"
"Breshad Perriman","WR",2017,94.2,87.78,115.3,72.5,84.18,"BRESHADPERRIMAN"
"Brett Hundley","QB",2015,0,3.728,0,0,8.544,"BRETTHUNDLEY"
"Brett Hundley","QB",2016,0,3.728,0,0,9.416,"BRETTHUNDLEY"
"Brett Hundley","QB",2017,0,3.072,3.78,0,9.456,"BRETTHUNDLEY"
"Brian Hartline","WR",2015,0,0,0,66.6,0,"BRIANHARTLINE"
"Brian Hill","RB",2017,7.5,22.79,41.1,24.8,15.55,"BRIANHILL"
"Brian Hoyer","QB",2015,212.16,0,0,140.2,0,"BRIANHOYER"
"Brian Hoyer","QB",2016,212.16,0,0,20.84,0,"BRIANHOYER"
"Brian Hoyer","QB",2017,210.32,230.758,187.22,225.5,215.452,"BRIANHOYER"
"Brian Parker","TE",2015,0,0,0,0,0,"BRIANPARKER"
"Brian Parker","TE",2016,0,0,0,0,0,"BRIANPARKER"
"Brian Quick","WR",2015,25.9,0,0,85.5,0,"BRIANQUICK"
"Brian Quick","WR",2016,25.9,0,0,38.5,0,"BRIANQUICK"
"Brian Quick","WR",2017,25.9,3.07,40.1,18.7,25.69,"BRIANQUICK"
"Brice Butler","WR",2015,46.6,30.37,0,0,34.55,"BRICEBUTLER"
"Brice Butler","WR",2016,46.6,30.37,0,14.1,34.55,"BRICEBUTLER"
"Brice Butler","WR",2017,46.8,30.38,0,40.9,37.24,"BRICEBUTLER"
"Brittan Golden","WR",2015,3.9,0,0,0,6.07,"BRITTANGOLDEN"
"Brittan Golden","WR",2016,3.9,0,0,0,6.07,"BRITTANGOLDEN"
"Brittan Golden","WR",2017,3.9,0,73.2,0,6.07,"BRITTANGOLDEN"
"Brock Osweiler","QB",2015,0.82,0,0,0,0,"BROCKOSWEILER"
"Brock Osweiler","QB",2016,0.82,0,0,284.1,0,"BROCKOSWEILER"
"Brock Osweiler","QB",2017,1.06,0.976,1.24,0,0,"BROCKOSWEILER"
"Broncos","DST",2015,0,0,0,0,0,"BRONCOS"
"Broncos","DST",2016,0,0,0,0,0,"BRONCOS"
"Broncos","DST",2017,0,0,0,0,0,"BRONCOS"
"Bronson Hill","RB",2016,0,0,0,0,0,"BRONSONHILL"
"Bronson Hill","RB",2017,0,0,0,0,0,"BRONSONHILL"
"Browns","DST",2015,0,0,0,0,0,"BROWNS"
"Browns","DST",2016,0,0,0,0,0,"BROWNS"
"Browns","DST",2017,0,0,0,0,0,"BROWNS"
"Bruce Ellington","WR",2015,0,0,0,8.2,0,"BRUCEELLINGTON"
"Bruce Ellington","WR",2016,0,0,0,0,0,"BRUCEELLINGTON"
"Bruce Ellington","WR",2017,0,14.87,22.9,0,0,"BRUCEELLINGTON"
"Bruce Gradkowski","QB",2015,0,0,0,0,0,"BRUCEGRADKOWSKI"
"Bruce Gradkowski","QB",2016,0,0,0,0,0,"BRUCEGRADKOWSKI"
"Bruce Miller","RB",2015,0,0,0,0,0,"BRUCEMILLER"
"Bryan Walters","WR",2015,0,0,0,0,0,"BRYANWALTERS"
"Bryan Walters","WR",2016,0,0,0,7.7,0,"BRYANWALTERS"
"Bryan Walters","WR",2017,0,0,0,0,0,"BRYANWALTERS"
"Bryce Brown","RB",2015,0,0,0,0,0,"BRYCEBROWN"
"Bryce Petty","QB",2015,0,14.006,0,0,30.32,"BRYCEPETTY"
"Bryce Petty","QB",2016,0,14.006,0,0,28.358,"BRYCEPETTY"
"Bryce Petty","QB",2017,0,13.69,2.92,54.04,28.338,"BRYCEPETTY"
"Bryce Treggs","WR",2016,7.4,0,0,0,7.5,"BRYCETREGGS"
"Bryce Williams","TE",2016,0,0,0,0,0,"BRYCEWILLIAMS"
"Bryce Williams","TE",2017,0,0,0,0,0,"BRYCEWILLIAMS"
"Buccaneers","DST",2015,0,0,0,0,0,"BUCCANEERS"
"Buccaneers","DST",2016,0,0,0,0,0,"BUCCANEERS"
"Buccaneers","DST",2017,0,0,0,0,0,"BUCCANEERS"
"Bug Howard","WR",2017,0,0,0,0,0,"BUGHOWARD"
"Byron Marshall","RB",2016,1.1,0,0,0,6.42,"BYRONMARSHALL"
"Byron Marshall","RB",2017,1.1,0,0,0,0,"BYRONMARSHALL"
"Byron Marshall","WR",2016,1.1,0,0,0,6.42,"BYRONMARSHALL"
"Byron Marshall","WR",2017,1.1,0,0,0,0,"BYRONMARSHALL"
"C.J. Anderson","RB",2015,127.4,135.14,0,211.1,129.83,"CJANDERSON"
"C.J. Anderson","RB",2016,127.4,135.14,0,177.9,129.83,"CJANDERSON"
"C.J. Anderson","RB",2017,143.9,143.88,166,136.1,133.9,"CJANDERSON"
"C.J. Beathard","QB",2017,0,14.914,0,26.78,28.768,"CJBEATHARD"
"C.J. Fiedorowicz","TE",2015,68.7,83.2,0,17.5,75.61,"CJFIEDOROWICZ"
"C.J. Fiedorowicz","TE",2016,68.7,83.2,0,34.6,75.61,"CJFIEDOROWICZ"
"C.J. Fiedorowicz","TE",2017,68.9,82.7,86.8,75.2,75.29,"CJFIEDOROWICZ"
"C.J. Ham","RB",2017,0,0,6.4,0,0,"CJHAM"
"C.J. Prosise","RB",2016,94.5,86.34,0,50.9,79.8,"CJPROSISE"
"C.J. Prosise","RB",2017,93.8,85,60.4,63,77.49,"CJPROSISE"
"C.J. Spiller","RB",2015,22.2,0,0,122.2,0,"CJSPILLER"
"C.J. Spiller","RB",2016,22.2,0,0,0,0,"CJSPILLER"
"C.J. Spiller","RB",2017,6,18.98,0,26.9,16.34,"CJSPILLER"
"C.J. Uzomah","TE",2015,13.5,7.56,0,0,10.95,"CJUZOMAH"
"C.J. Uzomah","TE",2016,13.5,7.56,0,0,10.95,"CJUZOMAH"
"C.J. Uzomah","TE",2017,13.5,6.97,0,7.7,11.01,"CJUZOMAH"
"Cairo Santos","K",2015,0,0,0,0,0,"CAIROSANTOS"
"Cairo Santos","K",2016,0,0,0,0,0,"CAIROSANTOS"
"Cairo Santos","K",2017,0,0,0,0,0,"CAIROSANTOS"
"Caleb Sturgis","K",2015,0,0,0,0,0,"CALEBSTURGIS"
"Caleb Sturgis","K",2016,0,0,0,0,0,"CALEBSTURGIS"
"Caleb Sturgis","K",2017,0,0,0,0,0,"CALEBSTURGIS"
"Calvin Johnson","WR",2015,0,0,0,182.9,0,"CALVINJOHNSON"
"Cam Newton","QB",2015,350.88,345.306,0,323.9,331.706,"CAMNEWTON"
"Cam Newton","QB",2016,350.88,345.306,0,391.6,331.724,"CAMNEWTON"
"Cam Newton","QB",2017,351.02,346.38,261.14,314.64,331.97,"CAMNEWTON"
"Cameron Artis-Payne","RB",2015,22.8,2.47,0,46.1,11.65,"CAMERONARTISPAYNE"
"Cameron Artis-Payne","RB",2016,22.8,2.47,0,43.6,11.65,"CAMERONARTISPAYNE"
"Cameron Artis-Payne","RB",2017,22.8,2.47,0,0,11.06,"CAMERONARTISPAYNE"
"Cameron Brate","TE",2015,80.6,85.01,0,0,79.26,"CAMERONBRATE"
"Cameron Brate","TE",2016,80.6,85.01,0,59.9,79.26,"CAMERONBRATE"
"Cameron Brate","TE",2017,81.8,85.2,102.1,78.5,79.15,"CAMERONBRATE"
"Cameron Meredith","WR",2015,107.8,114.09,0,0,110.06,"CAMERONMEREDITH"
"Cameron Meredith","WR",2016,107.8,114.09,0,0,110.06,"CAMERONMEREDITH"
"Cameron Meredith","WR",2017,0,0,119.7,0,0,"CAMERONMEREDITH"
"Canaan Severin","WR",2016,0,0,0,0,0,"CANAANSEVERIN"
"Canaan Severin","WR",2017,0,0,0,0,0,"CANAANSEVERIN"
"Cardale Jones","QB",2017,0,0,3.86,0,8.634,"CARDALEJONES"
"Cardinals","DST",2015,0,0,0,0,0,"CARDINALS"
"Cardinals","DST",2016,0,0,0,0,0,"CARDINALS"
"Cardinals","DST",2017,0,0,0,0,0,"CARDINALS"
"Carlos Henderson","WR",2017,0,0,0,8.9,8.9,"CARLOSHENDERSON"
"Carlos Hyde","RB",2015,143.3,166.78,0,155.2,145.99,"CARLOSHYDE"
"Carlos Hyde","RB",2016,143.3,166.78,0,145.5,145.99,"CARLOSHYDE"
"Carlos Hyde","RB",2017,165.7,172.74,147.8,161,151.3,"CARLOSHYDE"
"Carson Palmer","QB",2015,296.22,300.104,0,264.9,293.874,"CARSONPALMER"
"Carson Palmer","QB",2016,296.22,300.104,0,323.96,287.208,"CARSONPALMER"
"Carson Palmer","QB",2017,296.76,302.044,262.14,299.1,287.988,"CARSONPALMER"
"Carson Wentz","QB",2016,263.2,304.274,0,208.08,285.054,"CARSONWENTZ"
"Carson Wentz","QB",2017,263.52,304.322,206.92,292.7,285.114,"CARSONWENTZ"
"Case Keenum","QB",2015,1.54,0,0,13.76,0,"CASEKEENUM"
"Case Keenum","QB",2016,1.54,0,0,53.74,0,"CASEKEENUM"
"Case Keenum","QB",2017,1.54,3.726,3.12,20.1,9.166,"CASEKEENUM"
"Cayleb Jones","WR",2016,0,0,0,0,0,"CAYLEBJONES"
"Cayleb Jones","WR",2017,0,0,0,0,0,"CAYLEBJONES"
"Cecil Shorts","WR",2015,0,0,0,60.9,0,"CECILSHORTS"
"Cecil Shorts","WR",2016,0,0,0,0,0,"CECILSHORTS"
"Cecil Shorts","WR",2017,0,0,0,0,0,"CECILSHORTS"
"Cedric ONeal","RB",2016,0,0,0,0,0,"CEDRICONEAL"
"Cedric ONeal","RB",2017,0,0,0,0,0,"CEDRICONEAL"
"Cedric Peerman","RB",2015,0,0,0,0,11.74,"CEDRICPEERMAN"
"Cedric Peerman","RB",2016,0,0,0,0,11.74,"CEDRICPEERMAN"
"Cedric Peerman","RB",2017,0,0,0,0,0,"CEDRICPEERMAN"
"Cethan Carter","TE",2017,0,0,0,0,0,"CETHANCARTER"
"Chad Hansen","WR",2017,29.1,3.72,0,0,29.1,"CHADHANSEN"
"Chad Henne","QB",2015,10.82,45.818,0,18.74,50.234,"CHADHENNE"
"Chad Henne","QB",2016,10.82,45.818,0,0,49.532,"CHADHENNE"
"Chad Henne","QB",2017,22.24,46.484,2.8,84.54,36.17,"CHADHENNE"
"Chad Kelly","QB",2017,0,0,0,0,0,"CHADKELLY"
"Chad Williams","WR",2017,34.4,31.52,0,17.4,24.86,"CHADWILLIAMS"
"Chandler Catanzaro","K",2015,0,0,0,0,0,"CHANDLERCATANZARO"
"Chandler Catanzaro","K",2016,0,0,0,0,0,"CHANDLERCATANZARO"
"Chandler Catanzaro","K",2017,0,0,0,0,0,"CHANDLERCATANZARO"
"Chandler Worthy","WR",2015,0,0,0,0,0,"CHANDLERWORTHY"
"Charcandrick West","RB",2015,40.1,26.57,0,0,36.71,"CHARCANDRICKWEST"
"Charcandrick West","RB",2016,40.1,26.57,0,41.6,36.71,"CHARCANDRICKWEST"
"Charcandrick West","RB",2017,64.7,74.08,57.3,58.1,61.85,"CHARCANDRICKWEST"
"Chargers","DST",2017,0,0,0,0,0,"CHARGERS"
"Charles Clay","TE",2015,70.4,77.09,0,83.1,78.5,"CHARLESCLAY"
"Charles Clay","TE",2016,70.4,77.09,0,90.6,78.5,"CHARLESCLAY"
"Charles Clay","TE",2017,72.2,81.43,85.9,84.5,80.79,"CHARLESCLAY"
"Charles Johnson","WR",2015,0,0,0,121.7,0,"CHARLESJOHNSON"
"Charles Johnson","WR",2016,0,0,0,47.5,0,"CHARLESJOHNSON"
"Charles Johnson","WR",2017,0,0,24.5,0,0,"CHARLESJOHNSON"
"Charles Sims","RB",2015,92.6,88.6,0,80,69.84,"CHARLESSIMS"
"Charles Sims","RB",2016,92.6,88.6,0,120.6,69.84,"CHARLESSIMS"
"Charles Sims","RB",2017,88,89.74,146.2,70.8,71.7,"CHARLESSIMS"
"Charone Peake","WR",2016,43.2,66.98,0,0,48.66,"CHARONEPEAKE"
"Charone Peake","WR",2017,30,52.84,55.4,30.5,38.06,"CHARONEPEAKE"
"Chase Coffman","TE",2016,0,0,0,0,0,"CHASECOFFMAN"
"Chase Daniel","QB",2015,0,0,0,0,0,"CHASEDANIEL"
"Chase Daniel","QB",2016,0,0,0,75.98,0,"CHASEDANIEL"
"Chase Daniel","QB",2017,0,3.16,0,0,3.646,"CHASEDANIEL"
"Chase Ford","TE",2015,0,0,0,0,0,"CHASEFORD"
"Chase Reynolds","RB",2016,0,0,0,0,0,"CHASEREYNOLDS"
"Chester Rogers","WR",2016,43.4,64.13,0,0,29.14,"CHESTERROGERS"
"Chester Rogers","WR",2017,47.2,77.98,33.3,58.6,44.69,"CHESTERROGERS"
"Chiefs","DST",2015,0,0,0,0,0,"CHIEFS"
"Chiefs","DST",2016,0,0,0,0,0,"CHIEFS"
"Chiefs","DST",2017,0,0,0,0,0,"CHIEFS"
"Chris Boswell","K",2015,0,0,0,0,0,"CHRISBOSWELL"
"Chris Boswell","K",2016,0,0,0,0,0,"CHRISBOSWELL"
"Chris Boswell","K",2017,0,0,0,0,0,"CHRISBOSWELL"
"Chris Carson","RB",2017,49.4,10.98,0,0,33.36,"CHRISCARSON"
"Chris Conley","WR",2015,59.7,57.51,0,43.6,69.46,"CHRISCONLEY"
"Chris Conley","WR",2016,59.7,57.51,0,53.2,69.46,"CHRISCONLEY"
"Chris Conley","WR",2017,65,57.92,61.9,78.5,69.26,"CHRISCONLEY"
"Chris Godwin","WR",2017,78.6,34.02,30.9,46.5,47.06,"CHRISGODWIN"
"Chris Gragg","TE",2015,0,0,0,6.2,0,"CHRISGRAGG"
"Chris Gragg","TE",2016,0,0,0,0,0,"CHRISGRAGG"
"Chris Gragg","TE",2017,0,0,0,0,0,"CHRISGRAGG"
"Chris Harper","WR",2015,7.3,0,0,0,0,"CHRISHARPER"
"Chris Harper","WR",2016,7.3,0,0,0,0,"CHRISHARPER"
"Chris Harper","WR",2017,8.3,0,0,0,0,"CHRISHARPER"
"Chris Hogan","WR",2015,115.3,0,0,20.2,0,"CHRISHOGAN"
"Chris Hogan","WR",2016,115.3,107.11,0,80.6,101.86,"CHRISHOGAN"
"Chris Hogan","WR",2017,116.3,107.45,118.5,107.5,107.97,"CHRISHOGAN"
"Chris Hubert","WR",2016,0,0,0,0,0,"CHRISHUBERT"
"Chris Ivory","RB",2015,29.1,0,0,139.5,0,"CHRISIVORY"
"Chris Ivory","RB",2016,29.1,37.2,0,96.1,32.94,"CHRISIVORY"
"Chris Ivory","RB",2017,29.1,37.24,108.2,46.6,29,"CHRISIVORY"
"Chris Johnson","RB",2015,33.6,33.02,0,59.2,33.18,"CHRISJOHNSON"
"Chris Johnson","RB",2016,33.6,33.02,0,54.3,33.18,"CHRISJOHNSON"
"Chris Johnson","RB",2017,0,0,0,0,0,"CHRISJOHNSON"
"Chris Manhertz","TE",2016,0,0,0,0,10.79,"CHRISMANHERTZ"
"Chris Manhertz","TE",2017,0,5.52,6.1,0,10.79,"CHRISMANHERTZ"
"Chris Matthews","WR",2015,9.7,0,0,0,8.4,"CHRISMATTHEWS"
"Chris Matthews","WR",2016,9.7,0,0,0,8.4,"CHRISMATTHEWS"
"Chris Matthews","WR",2017,0,0,29.7,0,0,"CHRISMATTHEWS"
"Chris Moore","WR",2016,24.7,18.6,0,0,19.43,"CHRISMOORE"
"Chris Moore","WR",2017,1.4,18.66,6,0,6.23,"CHRISMOORE"
"Chris Owusu","WR",2015,0,0,0,0,0,"CHRISOWUSU"
"Chris Owusu","WR",2016,0,0,0,0,0,"CHRISOWUSU"
"Chris Pantale","TE",2016,0,0,0,0,0,"CHRISPANTALE"
"Chris Polk","RB",2015,0,0,0,50.1,0,"CHRISPOLK"
"Chris Polk","RB",2016,0,0,0,0,0,"CHRISPOLK"
"Chris Thompson","RB",2015,83.6,95.55,0,0,82,"CHRISTHOMPSON"
"Chris Thompson","RB",2016,83.6,95.55,0,76.8,82,"CHRISTHOMPSON"
"Chris Thompson","RB",2017,83.7,95.59,73.2,89.2,83.89,"CHRISTHOMPSON"
"Christian Hackenberg","QB",2016,13.92,93.022,0,0,39.324,"CHRISTIANHACKENBERG"
"Christian Hackenberg","QB",2017,8.52,88.348,0,0,37.708,"CHRISTIANHACKENBERG"
"Christian McCaffrey","RB",2017,178.4,150.06,52.1,131.1,150.06,"CHRISTIANMCCAFFREY"
"Christian Ponder","QB",2015,0,0,0,0,0,"CHRISTIANPONDER"
"Christian Ponder","QB",2016,0,0,0,0,0,"CHRISTIANPONDER"
"Christian Ponder","QB",2017,0,0,0,0,0,"CHRISTIANPONDER"
"Christine Michael","RB",2015,0,0,0,0,0,"CHRISTINEMICHAEL"
"Christine Michael","RB",2016,0,0,0,0,0,"CHRISTINEMICHAEL"
"Christine Michael","RB",2017,0,0,0,0,0,"CHRISTINEMICHAEL"
"Clark Harris","TE",2015,0,0,0,0,0,"CLARKHARRIS"
"Clark Harris","TE",2016,0,0,0,0,0,"CLARKHARRIS"
"Clark Harris","TE",2017,0,0,0,0,0,"CLARKHARRIS"
"Clay Harbor","TE",2015,4.1,0,0,3.1,0,"CLAYHARBOR"
"Clay Harbor","TE",2016,4.1,0,0,0,0,"CLAYHARBOR"
"Clay Harbor","TE",2017,4.1,0,0,0,5.13,"CLAYHARBOR"
"Clive Walford","TE",2015,51.9,12.7,0,51.9,32.81,"CLIVEWALFORD"
"Clive Walford","TE",2016,51.9,12.7,0,70.6,32.81,"CLIVEWALFORD"
"Clive Walford","TE",2017,52.9,12.74,31.1,24.5,34,"CLIVEWALFORD"
